,itemId,authorId,shareCount,playCount,commentCount,followingCount,followerCount,heartCount,videoCount,userId,uniqueId,nickName,verified,hashtags
334,6888389432223763717,6858465900862718981,12800,1000000,3600,42,885,385100,146,6858465900862718981,sophiarlang,😀🥰😝,False,"['foryou', 'comedy', 'biden2020', 'fyp']"
335,6882426908894645509,301254480661258240,7657,3200000,10600,44,47400,713000,65,301254480661258240,jamesfreemanyt,Bacon,False,"['biden2020', 'trump2020', 'footlongshuffle', 'election', 'cop', 'cops', 'fyp', 'ghostmode']"
336,6887703370698624261,6806678812702049286,14600,3500000,15500,64,184000,5700000,581,6806678812702049286,garzacrew,Garza Crew,False,"['twingirls', 'biden2020', 'trump2020', 'twinmom', 'halloween2020']"
337,6853976066604764422,6821665356492325893,6655,1400000,4946,342,56100,2200000,165,6821665356492325893,izuhhhhhbel,izuhhhhhel,False,"['drumpf', 'biden2020', 'foryou', 'liberal', 'tennessee', 'foryoupage', 'fyp', 'democrat']"
338,6858218425731370246,6708874236469822470,10800,1500000,5122,294,89000,7000000,137,6708874236469822470,gianmarcosoresi,Gianmarco Soresi,False,"['standup', 'standupcomedy', 'biden2020', 'joke', 'immigrant', 'facemask', 'comedy', 'liberal', 'wearamask', 'fyp', 'democrat', 'jk']"
339,6890205453398117638,6828312816308110342,4889,1600000,10300,196,2176,300000,25,6828312816308110342,mollie_jean,MJ,False,"['biden2020', 'foryou', 'trump2020', 'votehimout', 'fyp']"
340,6880230212806659333,6783497025293894662,8914,927900,7278,446,384000,21200000,387,6783497025293894662,victoriahammett,Victoria Hammett,False,"['psychology', 'trump2020', 'biden2020', 'fyp']"
341,6885832268103830789,6799039177847948294,15100,1500000,31200,187,61200,686900,140,6799039177847948294,_lipsticklinz,_lipsticklinz_,False,"['biden2020', 'jesus', 'trump2020', 'foryou', 'dontletthisflop', 'conservative', 'liberal', 'viral', 'fyp', 'republican', 'christian', 'democrat']"
342,6881770329887296773,6873993640537408518,14900,1900000,4867,1972,8938,424200,107,6873993640537408518,chabella054,Chabella,False,"['biden2020', 'boom', 'truth', 'strapback', 'vote', 'razrfit', 'foryoupage', 'tiktok', 'fyp', 'petebuttigieg', 'gimmesometruth', 'dumptrump2020', 'foryourpage']"
343,6886950079865851141,6742461951467029509,7055,832700,3003,390,14600,480800,14,6742461951467029509,wyatt_farrow,Wyatt Farrow,False,"['biden2020', 'vote', 'votehimout', 'politics', 'dumptrump2020']"
344,6888726577635511557,6704010078620599302,3518,806800,2107,229,10600,410600,35,6704010078620599302,acqua.lai.designs,Lai,False,"['defundthepolice', 'biden2020', 'resinart', 'resinartist', 'blm', 'resin', 'blacklivesstillmatter', 'blacklivesmatter']"
345,6878997118581804293,6827590632732328966,7667,2000000,14400,88,13600,718300,29,6827590632732328966,politicalmaster3333,User,False,"['trump2020', 'biden2020', 'foryoupage', 'fyp']"
346,6886711828903234821,6824365184971342853,2569,1200000,15700,211,33000,549100,166,6824365184971342853,chloeclutch,Chloe Clutch,False,"['gettrumpoutofhere', 'fy', 'biden2020', 'xyzbca', 'foryou', 'vote', 'biden', 'ftrump', 'election', 'foryoupage', 'fyp', 'republican', 'democrat']"
347,6837273541637868806,6710869887584420866,5020,1200000,838,523,4383,312100,52,6710869887584420866,aspicuzza,aspicuzza,False,"['biden2020', 'hadtobesaid', 'duet', 'trump2020', 'raiseyourvoice', 'pocunity', 'whiteprivlige', 'whitefragility', 'blmmovement']"
348,6870286195180555526,6838649822422975493,4779,792400,8706,37,11800,1300000,49,6838649822422975493,theteendem,TheTeenDem,False,"['biden2020', 'trump2020', 'liberal', 'republican', 'democrat', 'settleforbiden']"
349,6866144535680912645,6808511287464526853,7641,2400000,3503,865,35500,1500000,101,6808511287464526853,drdre4000,Andre Korrie,False,"['biden2020', 'conservative', 'progressive', 'liberal', 'republican', 'chicken']"
350,6878816986118262021,6791516471183082501,2157,2200000,6546,14,4693,365300,71,6791516471183082501,tjmac88,TJ Mac,False,"['biden2020', 'trump2020', 'obama', 'tiktokpolitics', 'greenscreenvideo', 'jimmykimmel']"
351,6850479787744431366,6818623440666330117,8367,752600,7896,725,531600,11900000,344,6818623440666330117,nikkinoo813,Nicole Williams,False,"['biden2020', 'ivanka', 'trumpjail', 'foryou', 'trump2020', 'victim', 'gross', 'foryoupage', 'fyp', 'trump', 'dumptrump']"
352,6884069429479623942,1904760,6049,1000000,2612,596,1319,345400,22,1904760,madisonyessirskiii,Madison Yashinski,False,"['bidenharris2020', 'kamalaharris', 'biden2020', 'berniesanders']"
353,6888759455698193670,6878254924204884997,957,1200000,1007,585,25000,702200,39,6878254924204884997,joebidenfanpage,donald trump hate page 😁😁,False,"['biden2020', 'showupshowoff', 'viral', 'politics', 'animation', 'fyp', 'greenscreen', 'democrat', 'expressieyourself']"
354,6878379930871237894,6744745290954736645,613,1300000,2841,1821,176300,9700000,946,6744745290954736645,kelseys.page,Kelsey 🖤,False,"['biden2020', 'duet', 'foryou', 'trumpisadisgrace', 'foryoupage', 'fyp', 'blindreact', 'settleforbiden']"
355,6886622094277233921,6776390927059944454,7825,1100000,2000,109,858,333000,83,6776390927059944454,allie_ries,allie ries,False,"['debate', 'biden2020']"
356,6866945196496571654,6613866281081470981,40800,1700000,6128,2844,13800,343200,824,6613866281081470981,feliciaandpunkin,Felicia and Punkin,False,"['biden2020', 'bluewave', 'foryou', 'biden', 'timetravel', 'fyp']"
357,6881256798758685954,6743208085568406533,2096,1300000,495,535,51300,2100000,1489,6743208085568406533,rosanasty,Cherokee-Rose🧚🏽‍♂️,False,"['biden2020', 'bidenvstrump', 'duet']"
358,6880162764984274182,6810440608600851461,2999,737100,5539,8,18400,1300000,449,6810440608600851461,izandave,izzy and avery,False,"['blue', 'biden2020', 'fyp', 'byedon2020', 'dumptrump2020']"
359,6876291064727145733,6776798426740900869,9213,1100000,6847,301,46900,1400000,504,6776798426740900869,miastiktokk,mia,False,['biden2020']
360,6878051619355790597,6668053691075166213,270,970600,1353,44,2142,334100,90,6668053691075166213,bellamarable,bellamarable,False,"['biden2020', 'nbachampion', 'baseballszn', 'immuneupvapedown', 'fyp']"
361,6854384073318599942,6779718946846360581,6606,1400000,13600,409,75400,2800000,91,6779718946846360581,thats.so.right,AuthRight,False,"['fy', 'donaldtrump', 'kag', 'biden2020', 'trump2020', 'foryou', 'conservative', 'liberal', 'gop', 'politics', 'foryoupage', 'fyp', 'trump', 'republican', 'maga', 'foryourpage']"
362,6889640816785001733,6638646428809052166,3955,1100000,12500,89,548600,20600000,128,6638646428809052166,meenaharris,Meena Harris,True,['biden2020']
363,6884310783887445254,6638646428809052166,3347,1600000,4194,89,548600,20600000,128,6638646428809052166,meenaharris,Meena Harris,True,['biden2020']
364,6882938158435093766,6610483818535321605,9615,2100000,2892,904,7186,1100000,566,6610483818535321605,smelly_toe,Alex |-/,False,"['rhymepov', 'biden2020', 'spelling', 'acab', 'fail', 'dyslexia', 'blm', 'stitch', 'school', 'fyp']"
365,6877535590649220357,6801530459978859525,1257,2700000,14300,283,3635,333200,77,6801530459978859525,epofficialyt,electionpredictionso,False,"['epofficial', 'dnc', 'biden2020', 'trump2020', 'biden', 'gop', 'rnc', 'trump', 'republican', 'dem', 'democrat']"
366,6862364477539798277,6842365679695807494,4225,966500,2778,1024,6437,2400000,130,6842365679695807494,taffyterd,Nathan,False,"['biden2020', 'fdt', 'xyz', 'trump2020', 'blm', 'itstartsontiktok', 'settleforbiden', 'notforyou']"
367,6886636873511341318,5241138,12000,622200,5115,1495,57300,3300000,745,5241138,blackveilhorizon,𝕴𝖘𝖎𝖘,False,"['thatwitch', 'biden2020', 'fyp', 'trump']"
368,6820255288243801349,6816100699634959365,17100,1100000,9953,152,3810,590600,224,6816100699634959365,samthesocialist,AnCap Hate Page,False,"['biden2020', 'leftist', 'socialism', 'politics', 'bernie2020', 'fyp']"
369,6887657048218160389,6844715625488778246,6827,822500,4827,752,31800,2500000,53,6844715625488778246,theangryleftist,Keaton,False,"['trump2020', 'biden2020', 'politics']"
370,6872829753737432325,6830322245127439365,16900,1500000,9151,29,3689,272100,3,6830322245127439365,bennyboo567,😕,False,"['biden2020', 'cancel', 'liberallogic', 'trump2020', 'quickrecipes', 'politics', 'jesussaves']"
371,6889260975766211846,220462334295605248,3562,1000000,5514,319,28600,2300000,683,220462334295605248,mr._savage_2020,Greatest family on TT The Fold,False,"['trump2020', 'biden2020', 'greenscreenvideo', 'fyp']"
372,6873508334830505222,6783497025293894662,6890,704600,1817,446,384000,21200000,387,6783497025293894662,victoriahammett,Victoria Hammett,False,"['biden2020', 'trump2020', 'conservative', 'liberal', 'fyp']"
373,6880689700454026501,6839677076497564678,11500,1900000,1211,2226,31900,1900000,134,6839677076497564678,agarosegel,ratchel NOT REN STEVENS,False,"['gay', 'biden2020', 'aesthetic', 'lgbt']"
374,6881316000252316934,6596764685180944390,9787,763200,3096,642,188700,11000000,357,6596764685180944390,sash1e,sasha,False,"['biden2020', 'lgbt', 'foryou', 'politics', 'fyp']"
375,6878674000701148421,220462334295605248,6125,780900,5414,319,28600,2300000,683,220462334295605248,mr._savage_2020,Greatest family on TT The Fold,False,"['trump2020', 'biden2020', 'greenscreenvideo', 'fyp']"
376,6881316613124017413,6639791995564015622,2210,1400000,2687,1085,3392,278100,21,6639791995564015622,nylawylaxo,Nyla,False,"['vote', 'biden2020', 'duet', 'kamalaharris']"
377,6866037059685993733,6827601549976437765,8095,861800,3694,133,85200,4200000,382,6827601549976437765,theprogressivepolicy,Still Intolerant,False,"['biden2020', 'republicansforbiden', 'foryou', 'vote', 'progressive', 'gardenproject', 'foryoupage', 'fyp', 'freezeframephoto', 'dumptrump']"
378,6876553024387419398,6809663950502806534,9495,887800,5142,49,7223,441600,59,6809663950502806534,nottherealtraceydelaney,traceydelaney,False,"['lgbtq', 'biden2020', 'feminist', 'blm', 'bidenharris2020']"
379,6883678085271620869,6761568420150002694,20900,1500000,2335,415,64300,1700000,222,6761568420150002694,thevoteblueguy,TheVoteBlueGuy,False,"['flyonpence', 'fy', 'biden2020', 'xyzbca', 'foryou', 'vote', 'trending', 'bidenharris', 'viral', 'fypシ', 'bbmas', 'voteblue2020', 'voteblue', 'fyp', 'timewarpscan', 'boo', 'dumptrump2020']"
380,6843097937820552454,6532009114061520897,5665,799200,2049,184,40300,2500000,218,6532009114061520897,froggertfresh,Roxie,False,"['frogtiktok', 'biden2020', 'trump2020', 'president', 'frog', 'usa', 'frogandtoad', 'presidenttaft']"
381,6888542944677170437,6769701195188945925,2689,896300,4082,146,349800,8100000,138,6769701195188945925,theethanfields,Ethan Fields,False,"['vote', 'biden2020']"
382,6873601281185910021,6807733842385142790,5640,1700000,0,7727,33900,737500,278,6807733842385142790,spookyz88,Spookyz88,False,"['kag', 'biden2020', 'trump2020', 'stitch', 'trump', 'maga']"
383,6890613045068844293,6779102459740029957,7829,855900,3926,140,127100,4900000,165,6779102459740029957,byfelixlugo,Felix 🧸,False,"['xyzbca', 'biden2020', 'election2020', 'liberal', 'viral', 'fyp']"
384,6878769119164927237,6763606722106049541,7787,1200000,4957,131,104400,2100000,278,6763606722106049541,vicsdime,Mixed Is Beautiful,False,"['biden2020', 'laugh', 'vote', 'racism', 'comedy', 'interracialcouple', 'bidenharris2020', 'foryoupage', 'fyp', 'trump', 'whiteprivilege', 'nov3', 'debate', 'blacklivesmatter']"
385,6855767817145388293,6660577740201181189,2658,1200000,11400,569,15200,1900000,113,6660577740201181189,peppatakesitraw,Patrick,False,"['biden2020', 'trump2020', 'massachusetts', 'fyp', 'greenscreen', '2020election']"
386,6876531333582114054,6655062211071524870,1631,789000,1833,424,227700,6100000,367,6655062211071524870,takato11,Pjay Lopez ,False,"['biden2020', 'abolishice', 'dumptrump2020', 'blm']"
387,6843815851498507526,6809057811512148998,2192,837800,3707,302,2885,270800,2,6809057811512148998,zoomshroom,Benedict Cutabitch,False,"['checkmeoutchallenge', 'biden2020', 'vote', 'fyp', 'trumpisracist']"
388,6875736793334041861,6698311936835437573,813,1000000,2849,6960,34200,854100,316,6698311936835437573,kahreem_brock1,Dukee🤕🖤,False,"['fy', 'blowthisup', 'clown', 'biden2020', 'foryou', 'follow', 'blm', 'viral', 'foryoupage', 'fyp', 'greenscreen', 'trump', 'like']"
389,6878285798597299462,6622978982621921285,14200,758300,4956,107,4849,327700,31,6622978982621921285,summer_cole__,Summer Cole🌛,False,"['biden2020', 'trump2020', 'vote', 'oikosonetrip', 'fashion101', 'immuneupvapedown', 'fyp']"
390,6874651537742859525,6788641301091140614,3694,1100000,1246,162,136400,9400000,256,6788641301091140614,the_tired_millenial,The Tired Millenial,False,"['fy', 'biden2020', 'foryou', 'protest', 'f', 'usa', 'rbg', 'alttiktok', 'equality', 'fypシ', 'foryoupage', 'feminism', 'fyp', 'strong', 'blacklivesmatter', '2020', 'dc', 'foryourpage']"
391,6846131406658080005,6610502658355642373,2716,1000000,1537,353,48800,3900000,63,6610502658355642373,jasonasiedu,jason,False,"['bernie', 'xyzbca', 'biden2020', 'foryou', 'biden', 'blm', 'foryoupage', 'politics', 'fyp', 'blacklivesmatter']"
392,6843865165012667653,18373627,2577,2000000,5898,62,1346,531700,99,18373627,kikibailey2,kikibailey2,False,"['covid', 'biden2020', 'greenscreen']"
393,6877698469574823174,6681666476858491909,9024,701700,5031,842,6568,1100000,748,6681666476858491909,lsaiuh,ZΛY,False,"['biden2020', 'xyzbca', 'trump2020', 'foryoupage', 'politics', 'fyp']"
394,6877964686134988038,6724257508192601094,17400,2000000,28900,280,2219,797500,100,6724257508192601094,nixster23,Nick,False,"['trump2020', 'biden2020', 'debatenight', 'fyp']"
395,6885350144867306757,6870926606774780933,17500,882800,5574,219,43300,1200000,370,6870926606774780933,timybarranew,Timmy Ybarra,False,"['lgbtq', 'biden2020', 'viral', 'greenscreen', 'sad']"
396,6876801890022198533,6507754783003770882,3501,1000000,4111,26,223800,8000000,194,6507754783003770882,jayandsharon,Jay & Sharon,False,"['biden2020', 'biden', 'comedy', 'blm', 'trump']"
397,6853897903648410885,6700173993095971846,1880,710300,2901,645,68600,9800000,461,6700173993095971846,michael_styles,Michael 💟,False,"['biden2020', 'greekfreakout', 'food', 'trump2020', 'tampons', 'foryoupage', 'fyp', 'pads', 'petsoftiktok', 'settleforbiden']"
398,6878782170656214277,6656729691012300806,10500,1200000,4449,12,14200,781100,72,6656729691012300806,amazhan,AMAZHAN,False,"['biden2020', 'greenscreenvideo', 'johnroberts', 'fyp', 'cnn', 'foxnews']"
399,6877564866069040389,6873874685172466693,385,1200000,5101,102,5051,271700,23,6873874685172466693,kcr201,Kasey,False,"['biden2020', 'vote', 'blacklivesmatter', 'fyp', '2020election']"
400,6879489776353905926,6879487443620692997,532,1600000,4681,1,4461,340700,13,6879487443620692997,ash._.howell,Ashten Howell,False,['biden2020']
401,6860947830371142918,6827601549976437765,1456,1600000,3893,133,85200,4200000,382,6827601549976437765,theprogressivepolicy,Still Intolerant,False,"['biden2020', 'stepintolove', 'foryou', 'progressive', 'politics', 'fyp', 'dumptrump', 'teleport']"
402,6881386511707770117,6638646428809052166,1080,874200,3121,89,548600,20600000,128,6638646428809052166,meenaharris,Meena Harris,True,['biden2020']
403,6885965300190203138,6686603005372269573,3773,844200,5569,495,3226,399000,78,6686603005372269573,yaboylachlan,Lachlan Sutherland,False,"['trump2020', 'biden2020', 'clownery', 'fyp']"
404,6872134763721854214,6779351085627819013,11800,2300000,2118,192,21300,321600,3,6779351085627819013,claytonfancher,claytonfancher,False,"['trout', 'biden2020', 'trump2020', 'oregon', 'pnw', 'fyp', 'flyfishing', 'pnwonderland', 'fishing']"
405,6814343860156648710,6747040471036232710,6921,1300000,3489,203,5123,337100,106,6747040471036232710,yourlocalsocialist,Your Local Socialist,False,"['biden2020', 'capitalism', 'trump2020', 'socialism', 'politics', 'bernie2020', 'greenscreen', 'maga']"
406,6889523908622454018,14951113,4067,1100000,20100,291,307300,5400000,294,14951113,myaam8,mya brown <3,False,"['biden2020', 'vote', 'election', 'votehimout', 'voteblue']"
407,6883676816578514181,6638646428809052166,16300,981100,3031,89,548600,20600000,128,6638646428809052166,meenaharris,Meena Harris,True,['biden2020']
408,6870570888136232197,6616017172177272837,1230,1200000,2280,240,269500,6800000,329,6616017172177272837,sammykk,sammyk,False,"['biden2020', 'fdt', 'conservative', 'liberal', 'politics', 'promise', 'facts', 'trump', 'education']"
409,6872792177164963074,6735525114638910470,8750,2000000,4943,469,44300,1800000,70,6735525114638910470,lefty46,Alfie,False,"['american', 'biden2020', 'lgbt', 'trump2020', 'trumpsupporters', 'fyp', 'trump', 'usafyp']"
410,6862483013708696838,6791349113847137286,24000,1500000,8005,10000,3474,256600,12,6791349113847137286,joselaraaz,Jose Lara𓅓♕,False,"['latinos', 'biden2020', 'fdt', 'fyp']"
411,6857249052522859782,14344659,3977,969600,1665,1580,8101,352100,276,14344659,theycallmeepi,Eponine Romo,False,"['biden2020', 'democrats', 'liberalsoftiktok', 'ftrump', 'libs', 'notmypresident', 'anyonebutdonaldtrump2020']"
412,6854351339489742085,6831850056933590022,2688,1200000,3953,47,80900,4200000,18,6831850056933590022,seanwth,Sean,False,"['humble', 'biden2020', 'trump2020', 'biggestfan', 'fastfood', 'viral', 'tiktok', 'fyp', 'trump', 'pizzahut']"
413,6871652638656613638,6772298274826650630,2801,718100,4871,33,480400,7500000,44,6772298274826650630,noahmaze,Noah Maze,False,"['tech', 'tigerking', 'coronavirus', 'biden2020', 'trump2020', 'california', 'kardashian', 'fypシ']"
414,6889196126692461829,6755610120036959237,1318,1200000,8239,97,4619,436700,6,6755610120036959237,scpolitics,Sami,False,"['biden2020', 'trump2020', 'vote', 'election', 'politics', 'fyp']"
415,6858014018393722118,6800956125413704710,2449,985100,2919,135,7109,2300000,412,6800956125413704710,marzthemillenial,Marz,False,"['biden2020', 'thisisbliss', 'biden', 'outfitchange', 'getfit', 'greenscreen']"
416,6882393165257641221,6763082011793884165,16300,1600000,5742,97,115900,5200000,386,6763082011793884165,mattconvard,mattconvard,False,"['biden2020', 'trump2020', 'footlongshuffle', 'fyp', 'ghostmode']"
417,6866559634061217029,6838021189751882757,33100,1100000,10400,108,288600,7500000,127,6838021189751882757,heathergtv,Heather Gardner,False,"['biden2020', 'foryou', 'vote', 'biden', 'election', 'votehimout', 'politics', 'news', 'rnc', 'trump', 'dumptrump2020', 'votetiktok']"
418,6876610748425014534,6832371447237067782,24600,982000,4157,208,58000,1100000,130,6832371447237067782,davedcomedy,Dave D,False,"['haha', 'biden2020', 'funny', 'hilarious', 'fyi', 'tuckercarlson', 'trump', 'voteblue', 'fox', 'foxnews']"
419,6883883286154808582,6877583674964853766,10600,1100000,5036,8,763900,6200000,22,6877583674964853766,tiktokinpatinkin,Mandy Patinkin and Kathryn G,True,"['biden2020', 'vote', 'bidenharris2020', 'votetosavedemocracy', 'challenge', 'weekndchallenge', 'voteblue', 'dance', 'weeknd']"
420,6881430399294229765,6763815347943621638,2196,2400000,5527,553,67500,2800000,338,6763815347943621638,ruben.ruler,Ruben G,False,"['biden2020', 'trumpvsbiden', 'foryoupage', 'fyp', 'razrfit']"
421,6866587998251764997,6787000922671694853,12900,696400,7393,263,198600,5900000,91,6787000922671694853,nautical80,HD-80,False,"['haha', 'kag', 'biden2020', 'trump2020', 'liberal', 'usa', 'viral', 'trumpsong', 'fyp', 'maga']"
422,6877356105991867654,6752657874999411718,15000,1600000,3200,3842,2401,244200,24,6752657874999411718,fiteamy,fiteamy,False,"['biden2020', 'dallas', 'trump2020', 'biden', 'bidenharris2020', 'trump', 'bideniguess']"
423,6878050908803042565,6804263458126087173,5951,634700,2889,782,77800,860100,393,6804263458126087173,bluebeard.the.dad,Bluebeard the Dad,False,"['nonbinary', 'biden2020', 'dad', 'lesbian', 'lgbt', 'storytime', 'moron', 'alttiktok', 'immuneupvapedown', 'fyp', 'trump', 'gay', 'voteblue', 'witchtok']"
424,6858140458380463366,6728561900533646342,13400,886500,6200,335,5443,633900,90,6728561900533646342,theeaaronalvarado,Aaron Alvarado,False,"['trumpsucks', 'biden2020', 'blm', 'dumptrump', 'blacklivesmatter']"
425,6890722585651236101,6806774173777134598,10800,740300,893,363,151100,7400000,289,6806774173777134598,averiebishop,Aves,False,"['biden2020', 'trump2020', 'election2020', 'vote', 'election', 'voteblue']"
426,6878450831360871686,6712969669806162949,626,1000000,3091,1134,3672,308700,299,6712969669806162949,bernieswife11111111,sage,False,"['halloweenathome', 'biden2020', 'trump2020', 'oikosonetrip', 'fashion101', 'immuneupvapedown', 'fyp', 'trans']"
427,6882167934307831042,14164256,5593,969000,3120,329,13800,479800,241,14164256,charliraex,Rae,False,"['biden2020', 'trump2020', 'biden', 'fyp', 'trump']"
428,6880606641968975110,6821663516489270277,33900,1500000,10500,856,30500,318000,70,6821663516489270277,rubyrainbeau,Raina Albertson,False,"['biden2020', 'foryou', 'vote', 'politics', 'voteblue', 'fyp', 'dumptrump', 'nurse', 'democrat', 'covid', 'trumpcovid']"
429,6888123714882309382,6728712503352820742,7850,806700,7059,395,2263,388500,130,6728712503352820742,maddie.the.jewish.daddie,maddie,False,"['abortion', 'righttochoose', 'biden2020', 'abortionishealthcare', 'healthcare', 'womensrights']"
430,6881364108826987781,6778231629291865093,7823,1100000,2029,979,3712,272300,10,6778231629291865093,vegans4eatingtherich,j🌼,False,"['propositions', 'biden2020', 'california', 'losangeles', 'vote', 'voteblue', 'settleforbiden', 'razrfit']"
431,6886795876329655557,6818210385561338885,2775,894300,2043,630,14100,1600000,928,6818210385561338885,sassymercy,Sasserella,False,"['biden2020', 'fdt', 'bidenharris2020', 'foryoupage', 'voteblue', 'tokthevote', 'democrathypehouse', 'bidencoalition']"
432,6848315873523027205,6666689519058092037,10100,1100000,1559,322,552,244800,42,6666689519058092037,scandalyss__,~lyss~,False,"['colorcustomizer', 'biden2020', 'foryou', 'fyp', 'drgs', 'fricktrump']"
433,6840597700522560773,6708952532205192198,15500,1600000,5610,13,8228,332900,104,6708952532205192198,onlyrephouse,Nathan,False,"['biden2020', 'trump2020', 'biden', 'trump', 'republican', 'democrat']"
434,6888134010975898886,6638646428809052166,17900,893900,8508,89,548600,20600000,128,6638646428809052166,meenaharris,Meena Harris,True,['biden2020']
435,6874980345234705669,6773506439111623686,16100,1200000,4293,48,41900,3600000,560,6773506439111623686,thnksfrthmemory,em,False,"['vote', 'biden2020', 'greenscreenvideo']"
436,6890700522609708294,6772298274826650630,4221,698400,10500,33,480400,7500000,44,6772298274826650630,noahmaze,Noah Maze,False,"['trump2020', 'biden2020', 'election', 'america']"
437,6878358032103836933,6860604090395067398,6662,852100,4506,1,5462,732500,165,6860604090395067398,lunasquibb1er,kaiya !!,False,"['halloweenathome', 'biden2020', 'trump2020', 'foryou', 'joebiden', 'oikosonetrip', 'fashion101', 'immuneupvapedown', 'democrat']"
438,6878174735352581382,6770763592079262725,11400,1100000,5181,172,562,241300,12,6770763592079262725,jacobthebiscuitboi75,Jacob Deleon,False,"['biden2020', 'nbachampion', 'foryou', 'trump2020', 'oikosonetrip', 'baseballszn', 'immuneupvapedown', 'fyp', 'trump', 'maga']"
439,6873955754496363781,6755512020373931014,34600,1200000,8307,81,1940,317300,148,6755512020373931014,wyatt.theestallion,Wyatt 🖐,False,"['biden2020', 'fyp']"
440,6878091041455541510,124398003410366464,8172,814700,5976,155,1705,291400,21,124398003410366464,issytayler,izzie,False,"['trump2020', 'presidentialdebate', 'biden2020']"
441,6857307958976580869,6795345121421640709,31900,2400000,7834,111,68900,1300000,146,6795345121421640709,fakeblondebartender,Summer Baumgard,False,"['biden2020', 'trump2020', 'acupgrade', 'humantraffickingawareness', 'blm', 'greenscreen', 'greenscreenvideo']"
442,6861364755039292677,6675831010371863557,619,995300,1450,862,3018,472700,220,6675831010371863557,pixiestickpisces,claudia,False,"['colorcustomizer', 'alt', 'biden2020', 'perfectasiam', 'stepintolove', 'feminism', 'fyp', 'voteblue']"
443,6836380749306891525,6809820696484447238,7571,1600000,2200,32,1158,246000,8,6809820696484447238,gamguen,Sam Suen,False,"['dumb', 'biden2020', 'vote', 'election', 'fyp', 'trump']"
444,6883172919615311110,6739930056002454533,7360,1000000,4206,1194,30300,915500,115,6739930056002454533,somepeoplelikeit,somepeoplelikeit,False,"['biden2020', 'trump2020', 'vote', 'politics', 'maga']"
445,6874706214207425797,6776449640222082053,6042,676900,3119,205,150000,5500000,316,6776449640222082053,jwilliamj,JJ,False,"['leftistlogic', 'biden2020', 'foryou', 'trump2020', 'conservative', 'funny', 'viral', 'stitch', 'fyp']"
446,6843159108401630470,6842505534815060997,26200,1600000,24300,11,1124,480300,2,6842505534815060997,adellebaboom,adelle,False,"['checkmeoutchallenge', 'biden2020', 'barackobama', 'trump2020', 'obama', 'president', 'blm', 'snoozzzapalooza', 'talk', 'trump']"
447,6873575948965383430,6797158489644237829,2694,1200000,1384,39,9218,270000,23,6797158489644237829,treydmv,Trey🤪🤫,False,"['xyzbca', 'acab', 'biden2020', 'foryou', 'trump2020', 'trending', 'funny', 'comedy', 'blm', 'viral', 'foryoupage', 'fyp', 'greenscreen', 'blacklivesmatter']"
448,6882834761216281862,6881310731163714565,1064,886400,1388,6,140400,3000000,47,6881310731163714565,samtalksaboutstuff,samandrews,False,"['biden2020', 'biden', 'election', 'conservative', 'liberal', 'political', 'stitch', 'trump', 'bidencoalition']"
449,6867666401809681669,6807329614438204422,2808,975300,2074,176,32000,531500,115,6807329614438204422,gayfatfriend,Gay Fat Friend,False,"['dumptrump', 'biden2020']"
450,6876149002706881797,6701675250504205317,1368,1300000,2798,1379,112700,2400000,325,6701675250504205317,dianaturner,Diana Turner,False,"['biden2020', 'votehimout', 'democrathypehouse', 'democrat', 'settleforbiden']"
451,6874203334891277573,6671677969041850374,3408,871600,5341,628,3771,359900,76,6671677969041850374,politicabby,abby but political 😳,False,"['bernie', 'kamala', 'biden2020', 'trump2020', 'biden', 'obama', 'trending', 'rbg', 'viral', 'hillaryclinton', 'fyp', 'greenscreen', 'jfk', 'myart', 'trump']"
452,6866786927132232965,6565893822596481029,4585,615100,2956,542,4891,831600,183,6565893822596481029,jackpmurphy,Jack,False,"['biden2020', 'facestretch', 'left', 'fypシ', 'differentbreed', 'fyp']"
453,6885476783005732102,6865699518584685573,1173,1300000,2076,16,150500,3300000,70,6865699518584685573,historyfordummies,History For Dummies,False,"['stalin', 'biden2020', 'seinfeld', 'worldwar1', 'history']"
454,6862690815613881605,6681780838491620357,610,937000,1337,837,10500,1300000,367,6681780838491620357,benzabot,ben,False,"['biden2020', 'foryou', 'dumptrump', 'ftrump', 'foryoupage', 'fyp', 'snapshot']"
455,6879922113378045189,6830524172473533445,163,1200000,2799,36,63900,2700000,69,6830524172473533445,juan.the.mochilero,Juan G Maya,False,"['biden2020', 'trump2020', 'biden', 'trump', 'greenscreenvideo']"
456,6878325543478021382,6628767053993082885,7821,1300000,4199,89,136200,3200000,207,6628767053993082885,a_bbb.y,abby,False,"['trump2020', 'biden2020', 'politics', 'duet']"
457,6884002655786634502,6711554371598435333,3364,911100,2619,185,4283,347200,84,6711554371598435333,whyjordie,WhyJordie,False,"['votersuppression', 'blue', 'biden2020', 'vote', 'biden', 'bidenharris2020', 'bluetexas', 'voteblue', 'letsturntexasblue']"
458,6874403315698945286,6863517932183569413,27300,1900000,5735,16,106600,6000000,253,6863517932183569413,feelinmiz2.0,feelinmiz 2.0,False,"['biden2020', 'trump2020', 'notjoebidensgrandson', 'election', 'fyp']"
459,6886617657974508805,6767160522736550917,13500,1200000,8989,306,380900,14000000,720,6767160522736550917,aleahnelson_,aleahnelson🏀🏳️‍🌈,False,"['biden2020', 'vote', 'presidentialdebate', 'foryoupage', 'fyp', 'comingofage']"
